Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Quantity outcome 2,Reference/link to data,Accessed on
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 1998,"Etiology: Salmonella enterica; Setting: Long-term care/nursing home/assisted living facility; Source: Eggs-eggs, unspecified-NA",1998-10-01,1998-10-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Ohio - 1998,Etiology: Salmonella enterica; Setting: Other; Source: NA-NA-NA,1998-06-01,1998-06-01,1,22,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Texas - 1998,Etiology: Hepatitis A; Setting: Restaurant - other or unknown type; Source: NA-NA-NA,1998-02-01,1998-02-01,1,94,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Ohio - 1999,Etiology: Norovirus Genogroup I; Setting: Other; Source: NA-NA-NA,1999-02-01,1999-02-01,1,60,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Georgia - 2001,"Etiology: Clostridium perfringens; Setting: Restaurant - other or unknown type; Source: Beef-ground beef, unspecified-NA",2001-04-01,2001-04-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Tennessee - 2002,Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Source: NA-NA-NA,2002-06-01,2002-06-01,1,178,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Florida - 2001,Etiology: Hepatitis A; Setting: Restaurant - other or unknown type; Source: Other-ice-NA,2001-01-01,2001-01-01,1,40,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Florida - 2002,Etiology: Hepatitis A; Setting: Other; Source: Multiple-coleslaw-NA,2002-03-01,2002-03-01,1,16,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Louisiana - 2001,"Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Source: Multiple-macaroni and cheese; ground beef, other; peppers, green-NA",2001-03-01,2001-03-01,1,93,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2002,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Unknown; Source: Beef-beef, unspecified-NA",2002-07-01,2002-07-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Nevada - 2003,Etiology: Norovirus Genogroup I; Setting: Long-term care/nursing home/assisted living facility; Source: Other-ice-NA,2003-02-01,2003-02-01,1,104,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Florida - 2003,Etiology: Rotavirus; Setting: Long-term care/nursing home/assisted living facility; Source: Unclassifiable-multiple foods-NA,2003-01-01,2003-01-01,1,10,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2003,"Etiology: NA; Setting: Restaurant - other or unknown type; Source: Pork-pork, bbq-pork",2003-05-01,2003-05-01,1,8,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Georgia - 2003,"Etiology: Salmonella enterica; Setting: Private home/residence; Religious facility; Source: Turkey-stuffing, unspecified; turkey, unspecified-turkey",2003-09-01,2003-09-01,1,41,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2003,"Etiology: Bacillus cereus; Clostridium perfringens; Setting: Restaurant - other or unknown type; Source: Chicken-chicken, unspecified-NA",2003-08-01,2003-08-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2003,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Long-term care/nursing home/assisted living facility; Source: Vegetable Row Crops-spinach, unspecified-NA",2003-10-01,2003-10-01,1,16,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Georgia - 2003,Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Source: NA-NA-NA,2003-06-01,2003-06-01,1,31,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Oregon - 2003,Etiology: Salmonella enterica; Setting: Other; Source: NA-NA-NA,2003-05-01,2003-05-01,1,8,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2002,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Unknown; Source: Beef-ground beef, unspecified-NA",2002-06-01,2002-06-01,1,47,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2002,"Etiology: Salmonella enterica; Setting: Private home/residence; Source: Beef-ground beef, unspecified-NA",2002-02-01,2002-02-01,1,47,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Texas - 2003,"Etiology: Listeria monocytogenes; Setting: Other; Source: Dairy-queso fresco, unpasteurized-cheese",2003-02-01,2003-02-01,1,12,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2003,Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Private home/residence; Grocery store; Source: Sprouts-alfalfa sprouts-NA,2003-11-01,2003-11-01,1,26,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Georgia - 2004,"Etiology: Clostridium perfringens; Setting: Caterer (food prepared off-site from where served); Source: Beef-roast beef, other-beef",2004-08-01,2004-08-01,1,20,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Oregon - 2004,"Etiology: Salmonella enterica; Setting: Other; Source: Chicken-chicken, unspecified-NA",2004-06-01,2004-06-01,1,8,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Oregon - 2004,Etiology: Salmonella enterica; Setting: Long-term care/nursing home/assisted living facility; Source: NA-NA-NA,2004-08-01,2004-08-01,1,15,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2003,"Etiology: Salmonella enterica; Setting: Other; Source: Nuts-Seeds-nuts, almonds-NA",2003-03-01,2003-03-01,1,42,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2004,"Etiology: Clostridium perfringens; Setting: Private home/residence; Source: Multiple-stew/chili, unspecified-NA",2004-10-01,2004-10-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - New York - 2004,Etiology: Hepatitis A; Setting: Restaurant - other or unknown type; Source: NA-NA-NA,2004-10-01,2004-10-01,1,11,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - New York - 2004,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Private home/residence; Source: Beef-beef, other-beef",2004-11-01,2004-11-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Pennsylvania - 2004,"Etiology: Salmonella enterica; Setting: Private home/residence; Other; Source: Multiple-eggs, unspecified; potato salad-NA",2004-08-01,2004-08-01,1,16,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Pennsylvania - 2004,Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Other; Source: NA-NA-NA,2004-10-01,2004-10-01,1,37,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2002,Etiology: Salmonella enterica; Setting: Long-term care/nursing home/assisted living facility; Source: NA-NA-NA,2002-10-01,2002-10-01,1,18,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2004,"Etiology: Salmonella enterica; Setting: Grocery store; Other; Source: Dairy-queso fresco, unpasteurized-milk",2004-11-01,2004-11-01,1,12,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - South Carolina - 2005,"Etiology: Salmonella enterica; Setting: Restaurant - other or unknown type; Source: Turkey-turkey, baked-NA",2005-05-01,2005-05-01,1,304,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Ohio - 2005,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Restaurant - other or unknown type; Caterer (food prepared off-site from where served); Source: Multiple-fruit salad-NA",2005-08-01,2005-08-01,1,18,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Virginia - 2004,"Etiology: Clostridium perfringens; Setting: Other; Source: Multiple-pork, bbq-NA",2004-11-01,2004-11-01,1,31,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2005,"Etiology: Clostridium perfringens; Bacillus cereus; Setting: Restaurant - other or unknown type; Source: Turkey-turkey, unspecified-NA",2005-12-01,2005-12-01,1,26,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2005,"Etiology: Clostridium botulinum; Setting: Private home/residence; Source: Fish-salmon, unspecified-NA",2005-11-01,2005-11-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Oregon - 2006,Etiology: Listeria monocytogenes; Setting: NA; Source: NA-NA-NA,2006-02-01,2006-02-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Minnesota - 2006,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Private home/residence; Religious facility; Source: Beef-potato salad; ground beef, hamburger-beef",2006-07-01,2006-07-01,1,17,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Oregon - 2006,"Etiology: Listeria monocytogenes; Setting: Other; Source: Dairy-other cheese, pasteurized-NA",2006-08-01,2006-08-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Minnesota - 2006,Etiology: Mycotoxins; Setting: Private home/residence; Source: Fungi-mushrooms-NA,2006-09-01,2006-09-01,1,6,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2005,"Etiology: Listeria monocytogenes; Setting: Other; Source: Turkey-deli meat, sliced turkey-turkey",2005-06-01,2005-06-01,1,13,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - California - 2007,"Etiology: Mycotoxins; Setting: Private home/residence; Source: Fungi-taco, unspecified-fungus",2007-01-01,2007-01-01,1,6,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
